Request DOC-ID,Date Posted,Date Received,10-Digit HTS,6-Digit HTS,BEC-Code,BEC-Description,Submitter LastName,Submitter FirstName,Organisation Name,Product Title,Approved,Denied,Pending
USTR-2018-0032-1527,12/21/2018,12/17/2018,8486400030,848640,41,Capital,Porter,Daniel,"LG Electronics USA, Inc.",lay up machine,0,1,0
USTR-2018-0032-1528,12/21/2018,12/17/2018,8486400020,848640,41,Capital,Porter,Daniel,"LG Electronics USA, Inc.",auto trimmer,0,1,0
USTR-2018-0032-1529,12/21/2018,12/17/2018,8486400020,848640,41,Capital,Porter,Daniel,"LG Electronics USA, Inc.",tabbing machine,0,1,0
USTR-2018-0032-1530,12/21/2018,12/17/2018,8486400020,848640,41,Capital,Porter,Daniel,"LG Electronics USA, Inc.",glass loader,0,1,0
USTR-2018-0032-1531,12/21/2018,12/17/2018,8486400020,848640,41,Capital,Porter,Daniel,"LG Electronics USA, Inc.",EVA/sheet loader,0,1,0
USTR-2018-0032-1532,12/21/2018,12/17/2018,8486400020,848640,41,Capital,Porter,Daniel,"LG Electronics USA, Inc.",busing machine,0,1,0
USTR-2018-0032-1533,12/21/2018,9/19/2018,3920620090,392062,22,Intermediate,Morris,Karen,"Solarworld Americas, Inc.",backsheet,0,1,0
USTR-2018-0032-1534,12/21/2018,12/16/2018,8432420000,843242,41,Capital,Schmidt,David,Brinly Hardy Co,push spreader,1,0,0
USTR-2018-0032-1535,12/21/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency generator,0,1,0
USTR-2018-0032-1536,12/21/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency generator,0,1,0
USTR-2018-0032-1537,12/21/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency generator,0,1,0
USTR-2018-0032-1538,12/21/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency generator,0,1,0
USTR-2018-0032-1539,12/21/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency generator,0,1,0
USTR-2018-0032-1540,12/21/2018,12/17/2018,8543709960,854370,41,Capital,Chase,Clifford,Fractal Audio Systems LLC,mechanical device,0,1,0
USTR-2018-0032-1541,12/21/2018,12/17/2018,8543709920,854370,41,Capital,Chase,Clifford,Fractal Audio Systems LLC,mechanical device,0,1,0
USTR-2018-0032-1542,12/21/2018,12/17/2018,8501314000,850131,41,Capital,Turner,Kevin,"Saia Burgess Automotive Actuators, Inc.",DC motor,0,1,0
USTR-2018-0032-1543,12/21/2018,12/17/2018,8501314000,850131,41,Capital,Turner,Kevin,"Saia Burgess Automotive Actuators, Inc.",DC motor,0,1,0
USTR-2018-0032-1544,12/21/2018,12/17/2018,8501314000,850131,41,Capital,Turner,Kevin,"Saia Burgess Automotive Actuators, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1545,12/21/2018,12/17/2018,8501322000,850132,41,Capital,Turner,Kevin,"Saia Burgess Automotive Actuators, Inc.",brushless DC motor,0,1,0
USTR-2018-0032-1546,12/21/2018,12/17/2018,8501314000,850131,41,Capital,Turner,Kevin,"Saia Burgess Automotive Actuators, Inc.",DC motor,0,1,0
USTR-2018-0032-1547,12/21/2018,12/18/2018,8419899585,841989,41,Capital,Demsia,Anthony,Benchmark Scientific,"laboratory hotplate, stirrer, and heater",0,1,0
USTR-2018-0032-1548,12/21/2018,12/17/2018,8711600000,871160,522,Consumption,Koff,Alexander,Bicycle Product Suppliers Association and the People for Bikes Coalition,low-speed electric bicycle,0,1,0
USTR-2018-0032-1549,12/21/2018,12/17/2018,8501314000,850131,41,Capital,Koff,Alexander,Bicycle Product Suppliers Association and the People for Bikes Coalition,motor,0,1,0
USTR-2018-0032-1550,12/21/2018,12/18/2018,8543709960,854370,41,Capital,Applebaum,Aaron,Bose Corporation,digital audio mixer,0,1,0
USTR-2018-0032-1551,12/26/2018,12/18/2018,8542310001,854231,7,Unspecified,Braumiller,Adrienne,Biamp Systems LLC,PQ processor,0,1,0
USTR-2018-0032-1552,12/26/2018,12/18/2018,8542390001,854239,7,Unspecified,Braumiller,Adrienne,Biamp Systems LLC,integrated circuit,0,1,0
USTR-2018-0032-1553,12/26/2018,12/18/2018,8542390001,854239,7,Unspecified,Braumiller,Adrienne,Biamp Systems LLC,transceiver,0,1,0
USTR-2018-0032-1554,12/26/2018,12/18/2018,8542390001,854239,7,Unspecified,Braumiller,Adrienne,Biamp Systems LLC,circuit chip,0,1,0
USTR-2018-0032-1555,12/26/2018,12/18/2018,8542390001,854239,7,Unspecified,Braumiller,Adrienne,Biamp Systems LLC,24-bit audio digital-to-analog converter integrated circuit chip,0,1,0
USTR-2018-0032-1556,12/26/2018,12/18/2018,8542310001,854231,7,Unspecified,Braumiller,Adrienne,Biamp Systems LLC,analog device,0,1,0
USTR-2018-0032-1557,12/26/2018,12/18/2018,8542310001,854231,7,Unspecified,Braumiller,Adrienne,Biamp Systems LLC,analog device,0,1,0
USTR-2018-0032-1558,12/26/2018,12/18/2018,8542390001,854239,7,Unspecified,Braumiller,Adrienne,Biamp Systems LLC,automotive audio bus transceiver integrated circuit chip,0,1,0
USTR-2018-0032-1559,12/26/2018,12/14/2018,8711600000,871160,522,Consumption,Francis,Kenneth,Burromax LLC,motorcycle,1,0,0
USTR-2018-0032-1560,12/26/2018,12/14/2018,3920435000,392043,22,Intermediate,Salmon,Brad,C.H. Hanson Co,PVC thin strip,0,1,0
USTR-2018-0032-1561,12/26/2018,12/18/2018,8407909040,840790,41,Capital,Wilson,Anthony,Carroll Stream Motor Company,spark-ignition reciprocating internal combustion piston engine,0,1,0
USTR-2018-0032-1562,12/26/2018,12/18/2018,8407909060,840790,41,Capital,Wilson,Anthony,Carroll Stream Motor Company,spark-ignition reciprocating internal combustion piston engine,0,1,0
USTR-2018-0032-1563,12/26/2018,12/18/2018,9025198080,902519,41,Capital,Applebaum,Aaron,Char-Broil LLC,analog and digital thermometer,0,1,0
USTR-2018-0032-1564,12/26/2018,12/18/2018,8543709960,854370,41,Capital,Applebaum,Aaron,Char-Broil LLC,one-piece rotisserie rods,0,1,0
USTR-2018-0032-1565,12/26/2018,12/14/2018,8536507000,853650,42,Intermediate,Schodowski,Chris,"Leviton Manufacturing Co, Inc.",occupancy sensor,1,0,0
USTR-2018-0032-1566,12/26/2018,12/14/2018,8543709960,854370,41,Capital,Ushigome,Saori,Fujikura Automotive America LLC,shift lock solenoid,0,1,0
USTR-2018-0032-1567,12/26/2018,12/15/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency generator,0,1,0
USTR-2018-0032-1568,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency generator,0,1,0
USTR-2018-0032-1569,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency generator,0,1,0
USTR-2018-0032-1570,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency generator,0,1,0
USTR-2018-0032-1571,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency generator,0,1,0
USTR-2018-0032-1572,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,microwave frequency generator,0,1,0
USTR-2018-0032-1573,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,microwave frequency generator,0,1,0
USTR-2018-0032-1574,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,microwave frequency generator,0,1,0
USTR-2018-0032-1575,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1576,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1577,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1578,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1579,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1580,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1581,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1582,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1583,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1584,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1585,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1586,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1587,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1588,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1589,12/26/2018,12/16/2018,8486200000,848620,41,Capital,Carrel,Jason,Lam Research Corporation,radio frequency impedence matching network,0,1,0
USTR-2018-0032-1590,12/26/2018,12/16/2018,8501106060,850110,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1591,12/26/2018,12/16/2018,8501106060,850110,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1592,12/26/2018,12/16/2018,8501106060,850110,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1593,12/26/2018,12/16/2018,8501106060,850110,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1594,12/26/2018,12/17/2018,8501314000,850131,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1595,12/26/2018,12/17/2018,8501106060,850110,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1596,12/26/2018,12/17/2018,8501106060,850110,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1597,12/26/2018,12/17/2018,8501314000,850131,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1598,12/26/2018,12/17/2018,3917400090,391740,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",pipe-sub radiator,0,1,0
USTR-2018-0032-1599,12/26/2018,12/17/2018,3917400090,391740,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",tube assembly inlet,0,1,0
USTR-2018-0032-1600,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",emission label,0,1,0
USTR-2018-0032-1601,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",label air con,0,1,0
USTR-2018-0032-1602,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",label rear,0,1,0
USTR-2018-0032-1603,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",label air con,0,1,0
USTR-2018-0032-1604,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",air bag,0,1,0
USTR-2018-0032-1605,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",emission caution label,0,1,0
USTR-2018-0032-1606,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",oil caution label,0,1,0
USTR-2018-0032-1607,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",paint caution label,0,1,0
USTR-2018-0032-1608,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",radiator caution label,0,1,0
USTR-2018-0032-1609,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",emission control label,0,1,0
USTR-2018-0032-1610,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",emission control label,0,1,0
USTR-2018-0032-1611,12/26/2018,12/18/2018,8543709940,854370,41,Capital,Kurichety,Arun,Kim International Corporation,vaporizer cartridge,0,1,0
USTR-2018-0032-1612,12/26/2018,12/18/2018,8543709940,854370,41,Capital,Kurichety,Arun,Kim International Corporation,vaporizer cartridge,0,1,0
USTR-2018-0032-1613,12/26/2018,12/18/2018,8543709940,854370,41,Capital,Kurichety,Arun,Kim International Corporation,vaporizer cartridge,0,1,0
USTR-2018-0032-1614,12/26/2018,12/17/2018,8501106060,850110,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1615,12/26/2018,12/17/2018,8501106060,850110,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1616,12/26/2018,12/18/2018,8501322000,850132,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushless DC motor,0,1,0
USTR-2018-0032-1617,12/26/2018,12/18/2018,8543709940,854370,41,Capital,Kurichety,Arun,Kim International Corporation,vaporizer cartridge,0,1,0
USTR-2018-0032-1618,12/26/2018,12/17/2018,8501106060,850110,41,Capital,Turner,Kevin,"Johnson Electric North America, Inc.",brushed DC motor,0,1,0
USTR-2018-0032-1619,12/26/2018,12/18/2018,3917400090,391740,22,Intermediate,Esper,Ana,Zurn Industries LLC,plastic barb pipe fitting and polymer expansion tee,1,0,0
USTR-2018-0032-1620,12/26/2018,12/18/2018,3917400090,391740,22,Intermediate,Esper,Ana,Zurn Industries LLC,plastic expansion ring pipe fitting,1,0,0
USTR-2018-0032-1621,12/26/2018,12/18/2018,3917400090,391740,22,Intermediate,Esper,Ana,Zurn Industries LLC,plastic barb pipe fitting and polymer expansion elbow,1,0,0
USTR-2018-0032-1622,12/26/2018,12/18/2018,3917400090,391740,22,Intermediate,Esper,Ana,Zurn Industries LLC,plastic barb pipe fitting and polymer expansion coupling,1,0,0
USTR-2018-0032-1623,12/26/2018,12/18/2018,3917320020,391732,22,Intermediate,Esper,Ana,Zurn Industries LLC,plastic pipe tubing,1,0,0
USTR-2018-0032-1624,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",rear door protector,0,1,0
USTR-2018-0032-1625,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",rear fillet protector,0,1,0
USTR-2018-0032-1626,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",stopper seal,0,1,0
USTR-2018-0032-1627,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",rear bumper side spacer,0,1,0
USTR-2018-0032-1628,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",rear door tape,0,1,0
USTR-2018-0032-1629,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",tape rear door outside,0,1,0
USTR-2018-0032-1630,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",rear door sash rear tape,0,1,0
USTR-2018-0032-1631,12/26/2018,12/17/2018,8419899540,841989,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",oil cooler assembly,0,1,0
USTR-2018-0032-1632,12/26/2018,12/17/2018,8419899540,841989,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",oil cooler assembly,0,1,0
USTR-2018-0032-1633,12/26/2018,12/17/2018,8419899540,841989,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",oil cooler assembly,0,1,0
USTR-2018-0032-1634,12/26/2018,12/17/2018,8483308090,848330,42,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",bearing connecting rod,0,1,0
USTR-2018-0032-1635,12/26/2018,12/17/2018,8483308090,848330,42,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",bush crankshaft,0,1,0
USTR-2018-0032-1636,12/26/2018,12/17/2018,8501106060,850110,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",DC motor,0,1,0
USTR-2018-0032-1637,12/26/2018,12/17/2018,8501106060,850110,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",motor assembly regulator,0,1,0
USTR-2018-0032-1638,12/26/2018,12/17/2018,8501106060,850110,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",regulator,0,1,0
USTR-2018-0032-1639,12/26/2018,12/17/2018,8501106060,850110,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",regulator,0,1,0
USTR-2018-0032-1640,12/26/2018,12/17/2018,3919905060,391990,22,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",transfer device assembly,0,1,0
USTR-2018-0032-1641,12/26/2018,12/17/2018,8543709960,854370,41,Capital,Chase,Clifford,Fractal Audio Systems LLC,mechanical device,0,1,0
USTR-2018-0032-1642,12/26/2018,12/17/2018,8501314000,850131,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",motor assembly regulator,0,1,0
USTR-2018-0032-1643,12/26/2018,12/17/2018,8501314000,850131,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",motor assembly regulator,0,1,0
USTR-2018-0032-1644,12/26/2018,12/17/2018,8501314000,850131,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",radiator cooling,0,1,0
USTR-2018-0032-1645,12/26/2018,12/17/2018,8543709960,854370,41,Capital,Chase,Clifford,Fractal Audio Systems LLC,mechanical device,0,1,0
USTR-2018-0032-1646,12/26/2018,12/17/2018,8501314000,850131,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",rear window wiper,0,1,0
USTR-2018-0032-1647,12/26/2018,12/17/2018,8501314000,850131,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",regulator,0,1,0
USTR-2018-0032-1648,12/26/2018,12/17/2018,8501314000,850131,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",regulator,0,1,0
USTR-2018-0032-1649,12/26/2018,12/17/2018,8501314000,850131,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",wiper,0,1,0
USTR-2018-0032-1650,12/26/2018,12/17/2018,8501314000,850131,41,Capital,Cannistra,Daniel,"Nissan North America, Inc.",wiper assembly windshield,0,1,0
USTR-2018-0032-1651,12/26/2018,12/17/2018,8543709960,854370,41,Capital,Chase,Clifford,Fractal Audio Systems LLC,mechanical device,0,1,0
USTR-2018-0032-1652,12/26/2018,12/17/2018,8503009520,850300,42,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",cover sensor,0,1,0
USTR-2018-0032-1653,12/26/2018,12/17/2018,8503009520,850300,42,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",plate end,0,1,0
USTR-2018-0032-1654,12/26/2018,12/17/2018,8507808100,850780,53,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",battery headphone,0,1,0
USTR-2018-0032-1655,12/26/2018,12/17/2018,8529109100,852910,42,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",antenna assembly,0,1,0
USTR-2018-0032-1656,12/26/2018,12/17/2018,8529109100,852910,42,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",service parts,0,1,0
USTR-2018-0032-1657,12/26/2018,12/17/2018,8529109100,852910,42,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",antenna,0,1,0
USTR-2018-0032-1658,12/26/2018,12/17/2018,8529109100,852910,42,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",antenna,0,1,0
USTR-2018-0032-1659,12/26/2018,12/17/2018,8529109100,852910,42,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",antenna assembly,0,1,0
USTR-2018-0032-1660,12/26/2018,12/17/2018,8529109100,852910,42,Intermediate,Cannistra,Daniel,"Nissan North America, Inc.",antenna accessory,0,1,0
